1.4993861662461676,1.6887208408893308,1.5188663851286528,-1.4618884620583108,-1.2326123593367506
1.497154411836346,1.6912610734753057,1.5259833296056775,-1.4566463137203032,-1.2302352797487148
1.495932026654234,1.6937961875084766,1.5299291630414806,-1.4527520991606062,-1.2277886604495905
1.4958847511265454,1.6957353058312616,1.5314749659924147,-1.4499930007957345,-1.22434136120107
1.4969549623598177,1.6958067149558977,1.5317333060330631,-1.4478817196533897,-1.2193339940780223
1.4983733694669097,1.695953029108111,1.5300813102847082,-1.4465809488150334,-1.2155862822771106
1.4997885872808898,1.696993476958291,1.5261174547593925,-1.4465574519792377,-1.2143106390624079
1.501290804523075,1.6984857445757744,1.519936306278402,-1.4482811956598192,-1.2144981662223682
1.5025453563320412,1.7010161597760085,1.5108024174231975,-1.451797590717132,-1.2175105669646877
1.5039370492321529,1.7039525579565942,1.4989137965780808,-1.4576553308813927,-1.2225870648313197
1.5061286208656162,1.7069218797182573,1.483681098805733,-1.4655002532915828,-1.2276766102560508
1.5090367723304907,1.7099706211330072,1.4643683442772906,-1.4762831962551954,-1.2323697773540183
1.512116656782409,1.71431736046406,1.439627057137443,-1.4887008163869069,-1.2397755973783497
1.5153188020105643,1.7200256555710638,1.408985718679289,-1.5048463858520473,-1.2472287045646366
1.5180771028185702,1.7285597875052272,1.3753790884644448,-1.5195947481873469,-1.254774242976904
1.5194440870207395,1.7416673779841403,1.3318598598955864,-1.542294427606057,-1.2618999355636673
1.5200275679514437,1.759745186809571,1.2751931705418678,-1.5728082364756084,-1.2730544575905034
1.521515254162869,1.778939707319003,1.2094163356923342,-1.6065473394318077,-1.2841015953462167
1.5218421026051447,1.802813116111427,1.1345091132303209,-1.6410539773035724,-1.299395129081475
1.5218370385961086,1.827437405555931,1.050634389575033,-1.6768794530128737,-1.3180855971366556
1.522389153772719,1.8496360449406275,0.9657752603265043,-1.705526120195752,-1.3361877965864681
1.5230000831173227,1.8707305174414144,0.8784578716196223,-1.7303664154387417,-1.3493463104454886
1.5217634683988193,1.8928745093100119,0.7814980509755298,-1.75936823391755,-1.3617387675494095
1.5132887312088381,1.922412695543559,0.6913638691228678,-1.7757608645502205,-1.3689925884211938
1.4964683012523463,1.9597297869680719,0.6035682714661008,-1.78965148094772,-1.3694053742130885
1.4754553561392216,2.002477592862592,0.5411683229666142,-1.7923798711566006,-1.3658302342175557
1.4478037015461256,2.0502519384844606,0.47456668966675153,-1.7883542857056725,-1.3554509639764554
1.421502135073518,2.095432115039964,0.41198918993925143,-1.7801216549492886,-1.344960337484976
1.3990676913975195,2.1364461656433447,0.3600182044202303,-1.7695754694738122,-1.3330718867334943
